SMILES,T,P,Leak Size,Material Quantity,Number of carbon atoms,Number of hydrogen atoms,Number of oxygen  atoms,Number of nitrogen  atoms,Number of sulfur  atoms,Number of Halogen atoms,Molecular Weight,DM,¦ÅHOMO,¦ÅLUMO,¦Ì,¦Ç,¦Ø,lg(Explosion Diameter)
C#N,20,100,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.765365262
C#N,20,100,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.804196016
C#N,20,100,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.826015812
C#N,50,100,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.834911313
C#N,50,100,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.860227772
C#N,50,100,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.870978292
C#N,100,100,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.299271892
C#N,100,100,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.31104358
C#N,100,100,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.310909875
C#N,0,500,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.927135698
C#N,0,500,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.957967214
C#N,0,500,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.94332779
C#N,20,500,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.097201761
C#N,20,500,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.188675423
C#N,20,500,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.381013944
C#N,50,500,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.956472906
C#N,50,500,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.999227137
C#N,50,500,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.015560926
C#N,100,500,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.057319899
C#N,100,500,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.099107187
C#N,100,500,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.136174979
C#N,0,1000,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.092818859
C#N,0,1000,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.193947863
C#N,0,1000,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.385997499
C#N,20,1000,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.092422359
C#N,20,1000,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.185179383
C#N,20,1000,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.375976193
C#N,50,1000,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.031521568
C#N,50,1000,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.071513805
C#N,50,1000,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.094324359
C#N,100,1000,10,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.055355393
C#N,100,1000,10,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.130340202
C#N,100,1000,10,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.188652922
C#N,0,100,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.65817363
C#N,0,100,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.734315677
C#N,0,100,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.834222905
C#N,20,100,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.765105022
C#N,20,100,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.829335942
C#N,20,100,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.992265807
C#N,50,100,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.322314415
C#N,50,100,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.458418758
C#N,50,100,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.639888723
C#N,100,100,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.322314415
C#N,100,100,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.458418758
C#N,100,100,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.639888723
C#N,0,500,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.927807005
C#N,0,500,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.947712052
C#N,0,500,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.028046366
C#N,20,500,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.079188484
C#N,20,500,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.182537333
C#N,20,500,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.414523788
C#N,50,500,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.054678156
C#N,50,500,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.162092221
C#N,50,500,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.300814967
C#N,100,500,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.054678156
C#N,100,500,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.162092221
C#N,100,500,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.301010452
C#N,0,1000,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.061671079
C#N,0,1000,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.166139895
C#N,0,1000,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.338695489
C#N,20,1000,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.081123981
C#N,20,1000,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.179540302
C#N,20,1000,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.365944503
C#N,50,1000,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.065837302
C#N,50,1000,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.120310643
C#N,50,1000,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.188636045
C#N,100,1000,25,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.048053173
C#N,100,1000,25,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.162214799
C#N,100,1000,25,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.332103015
C#N,0,100,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.658372999
C#N,0,100,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.709881106
C#N,0,100,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.858459595
C#N,20,100,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.748227577
C#N,20,100,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.785398178
C#N,20,100,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.015653099
C#N,50,100,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.839584251
C#N,50,100,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.895339658
C#N,50,100,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.124820375
C#N,100,100,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.322314415
C#N,100,100,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.458418758
C#N,100,100,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.732692034
C#N,0,500,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.927797774
C#N,0,500,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.946638913
C#N,0,500,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.995213856
C#N,20,500,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.079188484
C#N,20,500,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.135278982
C#N,20,500,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.357458386
C#N,50,500,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,2.962710196
C#N,50,500,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.003529462
C#N,50,500,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.140061578
C#N,100,500,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.054678156
C#N,100,500,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.1676481
C#N,100,500,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.399673721
C#N,0,1000,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.061671079
C#N,0,1000,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.166139895
C#N,0,1000,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.338695489
C#N,20,1000,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.081123981
C#N,20,1000,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.179540302
C#N,20,1000,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.365944503
C#N,50,1000,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.065837302
C#N,50,1000,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.120310643
C#N,50,1000,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.188636045
C#N,100,1000,50,10,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.048053173
C#N,100,1000,50,20,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.162214799
C#N,100,1000,50,100,1,1,0,1,0,0,27.03,3.07295,-0.37103,-0.00867,-0.3797,0.36236,0.026121099,3.405711676
CCO,0,100,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.91226458
CCO,0,100,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.892026112
CCO,0,100,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.884759124
CCO,20,100,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.081271678
CCO,20,100,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.100074021
CCO,20,100,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.086309991
CCO,50,100,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.578743474
CCO,50,100,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.577204473
CCO,50,100,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.592616383
CCO,100,100,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.800096116
CCO,100,100,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.82125733
CCO,100,100,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.827485586
CCO,0,500,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.454399671
CCO,0,500,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.52164403
CCO,0,500,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.489257984
CCO,20,500,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.612960716
CCO,20,500,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.617823042
CCO,20,500,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.589089092
CCO,50,500,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.744432248
CCO,50,500,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.733273521
CCO,50,500,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.757389955
CCO,100,500,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.866952747
CCO,100,500,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.898150678
CCO,100,500,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.925571971
CCO,0,1000,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.679816589
CCO,0,1000,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.718656114
CCO,0,1000,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.692957901
CCO,20,1000,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.764394346
CCO,20,1000,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.796949496
CCO,20,1000,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.795968952
CCO,50,1000,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.03989376
CCO,50,1000,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.152003819
CCO,50,1000,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.392269482
CCO,100,1000,10,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.946800936
CCO,100,1000,10,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.975282422
CCO,100,1000,10,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.995261277
CCO,0,100,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.898310979
CCO,0,100,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.928411728
CCO,0,100,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.890077136
CCO,20,100,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.196540939
CCO,20,100,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.191546023
CCO,20,100,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.202139434
CCO,50,100,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.664635395
CCO,50,100,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.751747797
CCO,50,100,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.838981247
CCO,100,100,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.862013841
CCO,100,100,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.949231875
CCO,100,100,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.103786622
CCO,0,500,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.453058297
CCO,0,500,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.478155092
CCO,0,500,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.482996426
CCO,20,500,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.556990794
CCO,20,500,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.582902718
CCO,20,500,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.610758081
CCO,50,500,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.723632966
CCO,50,500,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.749048009
CCO,50,500,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.866762735
CCO,100,500,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.872459881
CCO,100,500,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.973923177
CCO,100,500,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.14007416
CCO,0,1000,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.652076072
CCO,0,1000,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.642589152
CCO,0,1000,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.677849579
CCO,20,1000,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.732953157
CCO,20,1000,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.753239777
CCO,20,1000,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.793783402
CCO,50,1000,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.031961585
CCO,50,1000,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.058581644
CCO,50,1000,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.390839764
CCO,100,1000,25,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.951846326
CCO,100,1000,25,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.999735
CCO,100,1000,25,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.15424742
CCO,0,100,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.885642742
CCO,0,100,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.938621782
CCO,0,100,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,1.993211309
CCO,20,100,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.22470395
CCO,20,100,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.168956874
CCO,20,100,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.37728439
CCO,50,100,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.609955993
CCO,50,100,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.718744095
CCO,50,100,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.912733128
CCO,100,100,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.871502299
CCO,100,100,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.981837174
CCO,100,100,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.172973441
CCO,0,500,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.453082778
CCO,0,500,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.457900055
CCO,0,500,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.461084144
CCO,20,500,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.557005248
CCO,20,500,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.56947457
CCO,20,500,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.650300722
CCO,50,500,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.723632966
CCO,50,500,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.754089058
CCO,50,500,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.988566091
CCO,100,500,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.872459881
CCO,100,500,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.966111683
CCO,100,500,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,3.200834089
CCO,0,1000,50,10,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.652075104
CCO,0,1000,50,20,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.618801963
CCO,0,1000,50,100,2,6,1,0,0,0,46.07,1.7768,-0.278585,0.0003,-0.278285,0.278885,0.010798782,2.615816483
